"run_id","habitat_patches"
"157991792384376D",9
"158016755772836B",18
"1581887539618B",20
"158204718669801C",3
"158215565668366A",2
"158230471795650D",6
"158251594071573B",10
"158276782278797D",3
"158283892875536B",13
"158356076513517B",6
"158371161051986E",2
"15847135055929D",15
"158526560856341B",8
"158627300551272B",2
"158652167159057A",3
"158741336239844B",6
"158742023291296B",7
"15882220124434A",5
"158822512779927C",14
"158830030420047A",3
"158848687871620E",13
"158873195419868A",10
"158878733300787C",11
"158886876405096B",2
"158916629267395E",12
"15894756525980E",8
"158947933346395B",5
"158957117169855D",12
"158973059849273B",4
"158989166908169D",2
"158991512467657A",3
"159048982132219C",5
"15907628028526B",14
"159085807124332D",13
"159122503969322C",11
"159137632235529C",3
"159145970070424B",14
"159147191975049A",5
"159153738760280D",18
"159194521866895D",9
"159244471922836D",10
"159258976089745A",12
"159360324066808B",9
"159375029500412A",3
"159430544496108A",6
"159442160160342B",4
"159470213394642D",6
"159524356604620B",14
"159554102657530D",13
"159555392876194C",3
"159612738326000A",5
"159760339415667C",15
"15976353883067C",8
"159880196545431D",4
"159886236672985A",6
"159893718526596B",8
"159983321367539A",12
"160083174039916B",11
"160086470032081D",3
"160090970767260E",18
"160100807070549A",12
"160122693586660C",10
"160256012542985E",11
"160296147439481A",15
"160330410435593D",12
"160422883444452A",14
"160442126541276E",4
"160528100086710E",19
"160547350849775A",16
"160552704418531D",13
"160605407499076E",11
"160690604909957D",14
"160698061230093E",2
"16069961146115B",10
"160745607252562D",9
"160746101113131C",11
"160761879966604A",15
"160802980139001B",2
"160927940962069C",3
"160968300296730E",7
"161028069498135D",13
"161076894550723A",11
"16107921142834B",9
"161091203652748E",4
"161206059897880E",19
"161300518408410A",14
"161303274460273E",8
"161331505032534A",10
"161346735409168B",16
"161414861828911A",17
"161467925537474E",7
"161513407819425E",8
"161516152247964A",6
"161531888646573D",9
"161594507388609C",6
"161666593363018A",11
"161670562643850B",7
"161694742697087C",2
"161731246642846A",2
"161746631216273B",4
"161757853326480E",15
"16177634315011E",3
"161790035172894C",11
"161886488439269B",7
"161918828872177C",5
"161964457764152C",15
"161964499513075C",14
"16197473290697C",10
"161980802054489B",8
"162003635302239A",4
"162008979484658E",15
"162104109116858D",16
"162161041551923D",6
"162166195581316B",16
"162171112215212B",12
"162171130755551D",13
"16217415654659E",8
"162188197995010E",6
"162214375914033A",10
"162275394796970B",9
"162287458649244A",4
"162345566266145D",12
"162361307034647C",7
"16247316835448A",5
"162554220593797C",6
"162656676105844E",5
"162724877511948D",2
"162796972614559D",15
"162827374452887E",3
"162858194634164C",3
"162877904599575B",13
"162879010933323A",5
"162928888988144B",7
"163010384377280E",10
"163150030714829A",3
"163295648527415A",2
"16339063590853C",12
"163467211901891B",7
"163483353265122E",14
"163502071113184C",4
"163656429648606A",10
"163657162961314C",10
"163677560086648A",13
"163699417939688C",13
"163749651615911A",5
"163774192542672A",10
"163798018429552E",21
"163819809456372A",11
"163945515969339B",2
"16400007156476B",10
"164033816165264D",15
"164060493906141C",14
"164139915753416A",7
"16414372179206D",6
"164160805277366A",15
"164257767391045C",10
"16426223429493A",12
"164267770509111D",18
"164297419815459B",10
"164316174412601B",10
"164368111801354B",3
"164381625053577C",12
"164408282371403A",13
"164450733990315C",14
"164458882658623E",11
"164466249772994C",17
"164562106623516D",8
"164626851633175A",4
"164631767558195B",4
"164700519358798C",15
"164822917951804A",14
"164829051571847C",8
"164843799451609A",2
"164864192612318D",4
"164927643924845D",7
"164968596875543D",13
"164990795428045C",13
"165005067568548C",5
"165029903364046A",2
"16503621506570D",11
"165069588234456D",10
"165129773857750B",9
"165156035981741C",15
"165159159581616A",15
"165202903049953E",3
"165241583733673A",3
"165258390007607E",9
"165284949232894C",5
"165311827755657D",3
"165321756952178A",12
"165326141942976A",4
"165333740950128D",15
"165418449692666D",10
"165445232358456D",2
"165498101683170B",3
"165562696534927D",3
"165635629298743A",3
"165643542348094E",3
"165688277998603D",11
"165702889753513B",17
"165709512576253E",4
"165732450995873D",12
"165866371304521D",14
"165921107013794B",5
"165925086602977C",4
"165992732688824D",4
"166031598941072B",12
"166055574057758C",11
"166070809526918E",11
"166121219086464E",3
"166134539686892B",3
"166175200593435B",4
"166211109982700B",10
"166265935540061E",10
"166300053343520C",6
"166333078008826A",9
"166428696148070A",11
"166451583494328C",5
"166488751165341A",8
"166533786777490D",9
"166588224167503E",12
"166593214365641B",8
"166619915378575C",3
"166658245525183E",13
"166693899946020C",6
"166743367676549A",6
"166773261682000B",9
"166801254722466B",11
"166876167663653A",5
"166903500297152B",2
"16691458243598C",12
"166917949380404B",9
"16692441617484C",3
"166935322617764D",12
"166977687554174B",10
"16700929397531D",3
"167011870108665C",6
"167049273938518A",5
"167108202295644C",18
"167279284304419B",2
"167305868732001E",10
"167319302774231A",15
"167351862639278D",14
"167355288463849B",3
"167367885513943B",2
"167426204457073B",14
"167429365518476C",13
"167489322074221D",10
"167515041426152A",9
"167531740149670C",17
"1675397061641B",14
"167549155155296A",2
"167557504870973A",3
"167596234167974E",4
"167656093335381C",13
"167667113179391B",3
"167700946387414E",16
"167709395429572E",2
"167720438565113C",2
"167738679889014A",17
"167751955850563C",12
"167798219827485A",17
"167925232196091B",18
"167975081597685E",13
"167979790816761E",12
"167989424492206C",11
"168027181982400A",4
"168084947433098E",13
"168103352815469A",13
"168279173308331D",13
"168358923206786B",8
"168380849361751A",9
"168449905687894D",13
"168485672136736D",3
"168487657243700A",19
"168507871301707C",4
"168534174058149C",4
"168660233239259A",12
"168693932096116C",11
"168847441759206D",2
"168881783013191D",7
"168910997761371E",7
"168923921522297D",12
"168944075790351E",11
"168949924957279C",19
"168951604563702E",10
"16899344509690A",2
"169012457904485D",6
"169024956600287E",10
"169027427877855A",11
"16907097959989C",6
"169092754944708B",14
"169118639157449C",3
"169251368158682A",7
"169385662426577E",10
"169391239838784B",8
"169435225444073B",11
"16944909776577B",12
"16948418742123E",3
"169492977893533D",17
"169535914856430A",2
"169558575679767B",10
"169575615648924E",8
"169583183768786C",3
"169692199958572D",7
"169722823995146D",8
"169768892315998C",20
"169778110936611E",19
"169787571089262E",4
"169831814818201D",9
"169961377892048D",16
"170029390156248A",10
"170139440521034E",10
"170296474150634B",9
"170303584301968D",4
"170304176670800C",6
"170351002310868E",15
"17035919143414A",8
"170361475767488E",19
"170374060012412E",15
"17040399462742C",6
"170452212319144C",13
"170470223760187A",9
"170481542110551D",9
"170511655017555C",7
"170555104432971D",13
"170587805785882B",18
"17058893789757E",13
"170641854815841B",4
"170762412734233A",13
"170777918869451C",13
"170810086565122A",6
"170907915457371C",6
"1709122761506B",12
"170934162915456D",9
"170945602809377E",5
"171083913868978D",6
"171097134489068A",9
"171116200893859B",15
"171128435092390C",3
"171166213625666B",6
"17118134475488D",9
"171207685558268D",13
"171221040150875B",12
"171235723704200E",17
"171265698076602A",9
"17136492639953D",14
"171392786718578A",16
"171438748345158D",7
"17146958759925C",7
"171497447352416D",9
"171516258114302A",10
"171578598403346C",16
"171583185326909D",14
"17162347648588D",14
"171662184797751B",2
"171686615302812B",10
"171780579685134E",13
"17183087736578B",13
"171867895401631C",7
"171880323809420C",2
"171922910554120B",13
"17194301844743D",2
"171981695339345C",12
"172006120425277D",3
"172029002835903C",15
"172077417711543B",6
"172187001250314B",4
"172220410059152D",2
"172220683795178E",3
"172253386546888C",5
"172280586739839A",16
"172300442455273B",3
"172339519235112D",12
"17235278042576A",5
"172370767183682D",14
"172420936354676B",7
"172452272700721C",14
"172573391996474E",7
"17259398346536A",12
"172633081193603E",2
"17267825135108C",4
"172691592866352A",14
"172692366898549C",10
"172713299666036C",2
"172716502478394A",12
"172754545199031A",4
"172857453178652E",12
"172894970387648E",11
"172924698039238C",3
"172926385148727A",5
"172932682841418A",15
"172976505914808D",15
"173026807202698D",7
"173114040901388C",12
"173180115407040C",17
"17321996565219D",8
"173236302602217D",7
"173246535607308C",2
"173250928582325C",16
"173305134602419C",12
"173435912702338E",7
"173488140961963E",3
"173508019739715E",8
"173681360223360B",9
"173725054562558E",6
"173728938314595A",14
"173754906025895C",11
"173760366448957A",2
"173800648360029C",10
"173825958897129A",3
"173844908842289D",9
"173963038417297B",2
"173970942784701D",3
"174036939133408B",6
"174038745403555C",5
"174070886748598B",16
"174178672645930A",3
"174274179512839A",20
"174310342368233A",7
"174312295089533E",12
"174359925380315C",6
"174416747257473D",4
"174423623082886C",11
"174439195993475C",3
"174457541499119C",6
"174536369196611E",13
"174545358035352B",9
"174553083792392C",14
"174568418203445B",9
"174592507632256C",7
"174594066832217C",3
"174661568429600D",7
"174683634621990B",2
"174790332653551B",11
"174810654168997B",19
"174828368178702A",10
"174830426339556B",2
"174861908250315E",9
"174879072760600E",13
"174939611510209B",4
"174946006215352C",5
"174971056126371E",6
"174979300065247B",9
"17498233565871A",13
"175044770800377E",14
"175053426197416D",2
"17509120204679D",17
"175179001553C",5
"17526717233124C",14
"175328418384386C",10
"175374741016314E",14
"175430528893576E",17
"175435931352765C",2
"175567235112015A",14
"175600078091326E",11
"175613841471433B",12
"175695596476207D",3
"175719086134651E",16
"175722560149857C",8
"175727277822617C",12
"175838644368680E",5
"175870196419044C",9
"175886177231331D",3
"175944065310755D",6
"176020983682383E",10
"176115180404905D",16
"176129248643643A",11
"176158454070340D",5
"176194410471694D",9
"176203282137581D",12
"176236727149522C",8
"176267730885681D",7
"176286700488384A",2
"176296306727296D",13
"176418393306607C",3
"176420518986825A",6
"176434435851804A",11
"176534812437293C",4
"17659061977855E",8
"17659913634014B",11
"176618509396B",13
"176704161558325C",13
"176807095310914E",6
"176931708708001C",9
"176989923526425D",13
"17700047831437B",6
"177079452751111D",4
"177109870632054B",2
"177128096558807E",12
"177138045821831E",3
"17715915310862A",8
"177166036281314A",15
"177222575598206B",4
"177223827385748A",3
"177292742108363B",11
"177349242756089B",4
"17739573036818E",8
"177447401180847B",6
"177493842111031C",15
"177522758455267A",16
"177560578957899E",10
"177572533453704E",3
"177577129191797B",2
"177619358135370C",11
"177650729048688A",9
"17773130304612E",14
"177877055763303E",18
"177878856213631D",11
"177905020096961E",10
"177956046807661C",9
"177964552839001B",21
"177993078379690A",15
"178027187284894B",9
"178032273389882A",6
"178056867334730C",2
"178232931557925B",3
"178277154366605C",11
"178294963126143C",14
"178342414905577D",4
"178348821059979D",11
"178360575498278B",2
"178362050674334B",6
"178387978894624C",8
"178401270642019E",12
"178418186528414A",2
"178425620075878E",2
"178436485119468E",5
"178436988365491A",2
"17844213083622D",13
"178466669167665D",12
"178474212833771E",5
"178540279107845B",16
"178544343657763B",7
"17859965750910A",9
"178661826649985B",3
"178707449597211D",20
"17878761482951E",16
"178836500454480E",3
"178896988851507B",11
"178916439001396B",12
"178935343868481D",2
"178938218813656A",12
"179046990391594A",15
"179055980414097A",12
"179133032635241A",2
"179309544486750C",2
"179316554602372C",13
"179364249395773D",13
"179373651212489E",8
"179413260168627A",9
"179416293304646C",4
"179442722117082D",4
"179493915483922D",5
"179592329559759B",10
"17962067588169D",12
"179627521676388A",8
"179640641968246A",3
"179704730941362D",14
"179710236350618E",15
"179753385123810B",13
"179754970006423E",15
"179787007420240B",14
"179796251289469D",5
"179808410074562C",2
"179871893015954A",3
"180093028722215C",4
"180119101014038D",3
"180175925925592A",12
"180204943079947D",2
"180208355063263C",11
"180215166932699A",13
"180231806350917E",4
"18023858820172C",5
"180273994078019B",13
"180370010931102B",12
"180410608607491E",10
"180464032027255C",8
"180571639612025C",16
"180605747420646A",6
"180606645132688E",19
"18062035642174A",2
"180673756837496E",4
"18075661821353C",3
"180757281198832C",2
"180831881151017B",2
"180863806739854C",4
"180968295141987A",18
"180981649080996E",3
"180989982433697A",12
"181074745084378E",10
"181101985684916D",12
"181152085488982A",5
"181196528864724C",12
"181204839723115B",16
"181221746409379A",10
"181234491018139D",7
"181247519910418B",14
"181286842272798E",5
"181319186834598C",10
"181344877708020E",9
"18135291790801E",10
"181356771721902C",3
"181366823865161B",9
"18136854390582A",3
"181395015524502E",16
"181418375087807E",3
"181459368993919C",5
"181463612444754C",4
"181492011773140B",11
"181531645407367A",13
"181544519641934C",4
"181546179431747D",12
"181643988215327A",9
"181676322630739B",4
"181680624640581D",10
"181684014378004E",10
